name,filling,center,sigma_c,skewness,kurtosis,local_Pauling,IonizationPotential,ElectronAffinity,Pauling,WorkFunction,dBandCenter,AtomicRadius,OrbitalRadius
Os3V-V-Os,0.691490662,-1.32336179,2.510407133,0.404157251,2.28613388,1.893673678,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Cr-Cr-Os,0.684814824,-1.402413531,2.490336716,0.305678458,2.232649162,1.91102067,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Mn-Mn-Os,0.669230761,-1.523557469,2.487210563,0.279254976,2.291199591,1.846618531,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Fe-Fe-Os,0.683670971,-1.406808055,2.336978917,0.236908492,2.461006987,2.006489472,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Co-Co-Os,0.678337612,-1.467173288,2.371299023,0.201333982,2.438129815,2.033715811,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Ni-Ni-Os,0.680129598,-1.476904543,2.337096501,0.215559182,2.500262049,2.049878045,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Cu-Cu-Os,0.684722627,-1.309500889,2.262106254,0.099462336,2.667081486,2.04450483,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Y-Y-Os,0.685217109,-1.129280717,2.241394131,0.620575378,3.04920172,1.638291793,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Zr-Zr-Os,0.686791888,-1.261688494,2.394649327,0.570224353,2.757062996,1.710555465,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Nb-Nb-Os,0.689318578,-1.257063828,2.530218702,0.448375115,2.463028367,1.876166304,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Mo-Mo-Os,0.686732305,-1.297612957,2.606586066,0.307689382,2.261427337,2.179908255,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Ru-Ru-Os,0.671869559,-1.552338364,2.521606949,0.094112796,2.223456248,2.2,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Rh-Rh-Os,0.670841887,-1.517709562,2.468726242,0.054938944,2.315476808,2.239642829,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Pd-Pd-Os,0.675830239,-1.412286705,2.326748468,-0.012568232,2.48337664,2.2,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Ag-Ag-Os,0.685373828,-1.24759438,2.225807879,-0.129668291,2.899101751,2.060582442,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3La-La-Os,0.655501056,-0.908333175,2.126372079,0.425712984,3.262161202,1.616707942,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Ta-Ta-Os,0.693003128,-1.356201872,2.605922014,0.450583836,2.516938016,1.816590212,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3W-W-Os,0.691543479,-1.346303876,2.71177214,0.307207134,2.326830902,2.278596059,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Re-Re-Os,0.684650026,-1.625927566,2.806319366,0.170421014,2.220243659,2.04450483,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Os-Os-Os,0.678116176,-1.667389865,2.736830212,0.027647659,2.256209078,2.2,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Ir-Ir-Os,0.672902266,-1.622874203,2.644761648,-0.071798576,2.359903562,2.2,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Pt-Pt-Os,0.676858446,-1.587681787,2.533276355,-0.111286682,2.467898858,2.239642829,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Au-Au-Os,0.684485612,-1.391119168,2.366425977,-0.237892645,2.804338082,2.363895091,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Ir3Sc-Sc-Ir,0.79925494,-1.640655121,2.235306372,0.849353473,3.304906709,1.729739865,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Ti-Ti-Ir,0.79811829,-1.926544472,2.272350883,0.758763793,3.027762385,1.840652058,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3V-V-Ir,0.779009216,-1.968724372,2.311256249,0.632445503,2.784385098,1.893673678,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Mn-Mn-Ir,0.775215085,-1.89383494,2.259938705,0.497639577,2.839974692,1.846618531,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Fe-Fe-Ir,0.779234109,-1.762495503,2.141713607,0.404685836,2.933577373,2.006489472,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Co-Co-Ir,0.773877247,-1.80766869,2.166826442,0.350194321,2.850855985,2.033715811,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Ni-Ni-Ir,0.770501032,-1.798360354,2.129559661,0.364603759,2.923036686,2.049878045,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Cu-Cu-Ir,0.778817287,-1.646091913,2.07970198,0.251610795,3.035739257,2.04450483,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Y-Y-Ir,0.783102,-1.537304482,2.142397594,0.84658315,3.52459044,1.638291793,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Zr-Zr-Ir,0.784885906,-1.622143415,2.269655397,0.74813663,3.12765036,1.710555465,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Nb-Nb-Ir,0.781894777,-1.778291966,2.360625004,0.641133489,2.85808853,1.876166304,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Mo-Mo-Ir,0.775227822,-1.944919906,2.384394764,0.497139199,2.641577775,2.179908255,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Ru-Ru-Ir,0.76763738,-1.968156575,2.277933447,0.264041909,2.581591146,2.2,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Rh-Rh-Ir,0.769203738,-1.937692158,2.22936522,0.21640172,2.687009671,2.239642829,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Pd-Pd-Ir,0.77467171,-1.737287937,2.121225589,0.140929609,2.810727263,2.2,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Ag-Ag-Ir,0.781380458,-1.548162939,2.044191229,-0.002280455,3.23731795,2.060582442,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3La-La-Ir,0.72566883,-1.230878562,2.073117028,0.689578401,3.802570158,1.616707942,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Ta-Ta-Ir,0.78206373,-1.862077125,2.447315016,0.638408404,2.896424421,1.816590212,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3W-W-Ir,0.777787568,-2.04495662,2.505680258,0.495019856,2.683369903,2.278596059,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Re-Re-Ir,0.774270713,-2.222668507,2.524430208,0.337030339,2.557649365,2.04450483,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Os-Os-Ir,0.771939144,-2.173663792,2.480744542,0.189081292,2.53755615,2.2,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Ir-Ir-Ir,0.768032422,-2.102562637,2.400169288,0.078516775,2.620169042,2.2,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Pt-Pt-Ir,0.770730201,-1.90323578,2.289713356,0.010434775,2.713650855,2.239642829,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Au-Au-Ir,0.777994995,-1.654577088,2.157535778,-0.132778319,3.042622156,2.363895091,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Pt3Sc-Sc-Pt,0.898300874,-2.779771363,1.921383983,1.366200485,5.059020968,1.760908856,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Ti-Ti-Pt,0.898439268,-2.89811547,1.887667368,1.212144526,4.62845073,1.873819628,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3V-V-Pt,0.876007983,-2.783604569,1.95052564,1.047223271,4.119415472,1.92779667,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Cr-Cr-Pt,0.889264281,-2.716623402,1.932453697,0.952281726,3.954928786,1.945456245,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Mn-Mn-Pt,0.878537876,-2.477684892,1.930069651,0.874027924,3.997780843,1.879893614,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Fe-Fe-Pt,0.893932242,-2.31955999,1.823594702,0.729380652,3.968400678,2.042645344,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Co-Co-Pt,0.890705393,-2.358800708,1.835410778,0.64239944,3.78823653,2.070362287,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Ni-Ni-Pt,0.888736019,-2.216406009,1.814283255,0.635837965,3.756359539,2.086815756,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Cu-Cu-Pt,0.899434432,-1.971463223,1.772383021,0.491679171,3.730273831,2.081345719,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Y-Y-Pt,0.895763893,-2.491765123,1.893107497,1.377924,5.208053858,1.667812939,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Zr-Zr-Pt,0.887522645,-2.700873489,1.989283433,1.259064009,4.719949954,1.741378764,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Nb-Nb-Pt,0.881743805,-2.794522816,2.020313682,1.068423549,4.163329281,1.909973822,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Mo-Mo-Pt,0.880154673,-2.743247814,2.033318498,0.877638702,3.730844165,2.219189041,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Ru-Ru-Pt,0.87654898,-2.47741021,1.917869482,0.560072263,3.35906339,2.239642829,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Rh-Rh-Pt,0.876739456,-2.288937611,1.878526624,0.489813891,3.398424124,2.28,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Pd-Pd-Pt,0.883446572,-1.950638006,1.778195163,0.365674525,3.406199963,2.239642829,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Ag-Ag-Pt,0.900839378,-1.802808306,1.726465539,0.155960047,3.888446737,2.09771304,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3La-La-Pt,0.898179056,-2.382288523,1.840190532,1.255304949,5.54593707,1.649109303,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Ta-Ta-Pt,0.880144359,-2.881790356,2.109020372,1.059275845,4.191446167,1.849324201,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3W-W-Pt,0.879761077,-2.861667035,2.14554781,0.867541867,3.753057161,2.319655147,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Re-Re-Pt,0.900641816,-2.986586657,1.992204338,0.421603479,2.81424847,2.081345719,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Os-Os-Pt,0.877057764,-2.720945068,2.086216466,0.454325005,3.213324277,2.239642829,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Ir-Ir-Pt,0.878613626,-2.492919459,2.019912229,0.322869709,3.195249952,2.239642829,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Pt-Pt-Pt,0.877843237,-2.112425832,1.898173864,0.207831109,3.249565855,2.28,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Au-Au-Pt,0.896116908,-1.889203351,1.820301555,0.026281131,3.60717057,2.406491222,9,2.13,2.28,6.74,-2.25,1.53,1.04
Au3Sc-Sc-Au,0.959991099,-4.214642124,1.530167634,2.539399436,11.39903791,1.858601625,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Ti-Ti-Au,0.964015455,-4.153680145,1.487819605,2.300443256,10.22107907,1.977776529,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3V-V-Au,0.957177621,-3.985562897,1.553556653,2.106209776,8.914042093,2.034748142,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Cr-Cr-Au,0.958128811,-3.907663118,1.539639716,1.882801552,8.062345172,2.053387445,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Mn-Mn-Au,0.955890335,-4.018833559,1.551365567,1.994503913,9.071947094,1.984187491,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Fe-Fe-Au,0.962751024,-3.735337021,1.448305826,1.859858311,8.965541913,2.15596846,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Co-Co-Au,0.96209913,-3.644509379,1.485926508,1.707661203,8.146848329,2.185223101,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Ni-Ni-Au,0.962803913,-3.40976263,1.465433015,1.708874657,8.074632304,2.202589385,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Cu-Cu-Au,0.965320187,-3.595904944,1.457799703,1.644271783,8.28031047,2.196815878,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Y-Y-Au,0.955585813,-4.167841853,1.531747226,2.605226212,11.85750326,1.760340876,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Zr-Zr-Au,0.952976734,-4.165050675,1.604447597,2.38493534,10.43581888,1.83798803,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Nb-Nb-Au,0.956401802,-3.994539461,1.624914115,2.124774512,8.943335156,2.015936507,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Mo-Mo-Au,0.955910785,-3.972568464,1.630281396,1.825706418,7.506980482,2.342306556,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Ru-Ru-Au,0.961336577,-3.388988834,1.511259955,1.359075524,6.177867525,2.363895091,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Rh-Rh-Au,0.96156045,-3.19212943,1.475685156,1.370179634,6.378949117,2.406491222,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Pd-Pd-Au,0.968515937,-2.947424678,1.397129095,1.27263273,6.385091572,2.363895091,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Ag-Ag-Au,0.968923182,-3.478806439,1.402819999,1.286543577,8.236026334,2.214091236,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3La-La-Au,0.956318076,-4.027146342,1.492379074,2.588465971,12.55076759,1.85585196,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Ta-Ta-Au,0.953274818,-4.095943768,1.711775217,2.075124953,8.693423295,1.95192213,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3W-W-Au,0.953476189,-4.077424585,1.741381382,1.761203621,7.215416099,2.448346381,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Re-Re-Au,0.956446234,-3.869023544,1.709350264,1.39855577,6.022824316,2.196815878,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Os-Os-Au,0.961770679,-3.501437253,1.61103002,1.125656397,5.722189602,2.363895091,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Ir-Ir-Au,0.960251349,-3.344214045,1.590447973,1.091555585,5.580576299,2.363895091,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Pt-Pt-Au,0.965620934,-2.990925666,1.489124829,1.053373241,5.803751939,2.406491222,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Au-Au-Au,0.968676569,-3.329924904,1.45273641,1.015651794,6.881338766,2.54,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Co2V2-V-Co,0.785057668,-1.190814812,1.661700259,0.737348986,3.396689784,1.694683419,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Cr2-Cr-Co,0.779188373,-1.18721008,1.630345802,0.530125383,3.390013721,1.717310922,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Mn2-Mn-Co,0.768913794,-1.339071133,1.643272976,0.393901621,3.542040627,1.620601343,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Fe2-Fe-Co,0.776117071,-1.21369672,1.689096113,0.431389436,3.430197324,1.844858738,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Co2-Co-Co,0.779304241,-1.215828317,1.523422091,0.208236191,3.998128464,1.88,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Ni2-Ni-Co,0.762514603,-1.441286871,1.714084158,0.317226227,3.258906379,1.903034709,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Cu2-Cu-Co,0.770978525,-1.176411774,1.610236724,0.082778538,3.757278886,1.893977762,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Y2-Y-Co,0.370654775,0.550700497,1.326085337,1.065674882,4.10417767,1.409156312,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Zr2-Zr-Co,0.772473456,-0.973410435,1.623886207,1.400559312,4.550378431,1.372511025,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Nb2-Nb-Co,0.784065977,-1.103061718,1.741937292,0.746766655,3.838500713,1.679311812,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Mo2-Mo-Co,0.779835248,-1.129040535,1.686962857,0.407229531,3.367031079,2.062315554,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Ru2-Ru-Co,0.772154369,-1.364765106,1.691855582,0.013134715,3.258878498,2.087698297,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Rh2-Rh-Co,0.764674788,-1.44908248,1.830899918,-0.007494885,3.189274271,2.15179923,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Pd2-Pd-Co,0.761799689,-1.449430864,1.712895828,0.139269459,3.059315459,2.107681577,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Ag2-Ag-Co,0.751616413,-1.188447525,1.596795489,-0.14462326,4.061973375,1.916233223,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Ta2-Ta-Co,0.790213323,-1.231112461,1.832403312,0.675921685,3.738207101,1.605133786,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2W2-W-Co,0.789220784,-1.168359651,1.691508882,0.392163667,4.06799769,2.187731156,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Re2-Re-Co,0.78284964,-1.344650623,1.843810948,0.077531547,3.689020657,1.893309804,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Os2-Os-Co,0.780584041,-1.436306908,1.849305495,-0.147761562,3.774125659,2.098665539,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Ir2-Ir-Co,0.762820262,-1.465174668,1.811484416,-0.151362559,3.412703682,2.087698297,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Pt2-Pt-Co,0.7651381,-1.491007279,1.813078592,-0.067334948,3.280099994,2.163149696,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Ni2Sc2-Sc-Ni,0.880258064,-1.287407891,1.181436468,1.753868968,7.003168363,1.523013413,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Ti2-Ti-Ni,0.889785504,-1.69008465,1.410774532,1.543558193,5.881709683,1.642761495,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2V2-V-Ni,0.876452659,-1.836237738,1.485732711,1.207616393,4.854732341,1.702016326,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Cr2-Cr-Ni,0.876319196,-1.705961725,1.461931331,0.954750531,4.697469921,1.731353191,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Fe2-Fe-Ni,0.883390135,-1.495352707,1.399127493,0.727734335,5.138904625,1.851479823,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Co2-Co-Ni,0.873070362,-1.545154401,1.41848817,0.508923287,4.83673837,1.888950184,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Ni2-Ni-Ni,0.875059614,-1.404502336,1.371138722,0.458620241,4.948015368,1.91,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Cu2-Cu-Ni,0.887561495,-1.058672353,1.296450205,0.084139835,5.839419843,1.90299449,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Y2-Y-Ni,0.772667344,-0.432339645,1.253361093,1.786682247,6.654494007,1.416612304,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Zr2-Zr-Ni,0.874708603,-1.351422086,1.242974716,2.063339897,7.931962706,1.391551734,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Nb2-Nb-Ni,0.874871564,-1.781786745,1.608536609,1.253999012,5.333301887,1.687306572,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Mo2-Mo-Ni,0.871211145,-1.826078013,1.625979928,0.868238767,4.538338702,2.081745507,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Ru2-Ru-Ni,0.869926432,-1.486962466,1.412155955,0.108961541,4.453045273,2.098744525,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Rh2-Rh-Ni,0.873179335,-1.414573603,1.481565358,-0.008709033,4.68775308,2.162043378,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Pd2-Pd-Ni,0.88176646,-1.330571833,1.431332564,-0.041003022,4.744703267,2.108656732,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Ag2-Ag-Ni,0.886238311,-0.828650967,1.199397682,-0.47363277,8.622938245,1.924524777,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2La2-La-Ni,0.099831533,0.953646722,1.124933834,-2.424812679,47.88439437,1.243501089,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Ta2-Ta-Ni,0.874580506,-1.92748296,1.691550826,1.194233162,5.214097727,1.612775404,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2W2-W-Ni,0.876556415,-1.694575223,1.589394877,0.807350683,5.027050685,2.199306669,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Re2-Re-Ni,0.887877287,-1.888932099,1.510395515,0.016686048,3.727020525,1.903327502,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Os2-Os-Ni,0.875655542,-1.721287896,1.53245472,0.149071845,4.78354432,2.086419765,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Ir2-Ir-Ni,0.868748467,-1.529645889,1.520867788,-0.266386508,4.84740441,2.098744525,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Pt2-Pt-Ni,0.873266945,-1.269439617,1.43717486,-0.24719794,5.406826532,2.17250966,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Cu2Sc2-Sc-Cu,0.966811826,-2.675076401,0.964045718,3.517641555,19.31168837,1.520350796,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Ti2-Ti-Cu,0.965336842,-3.170045968,1.102248832,3.025335522,15.08344939,1.640176499,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2V2-V-Cu,0.96185639,-2.923705551,1.110403958,2.41187403,11.54280272,1.706700844,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Cr2-Cr-Cu,0.963160991,-2.870960831,1.136540674,2.026041216,9.933439429,1.72862879,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Mn2-Mn-Cu,0.961097306,-2.74937,1.144205399,1.692405244,8.977494591,1.647624605,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Fe2-Fe-Cu,0.966597072,-2.581333891,1.066822376,1.691324742,10.13217911,1.850724794,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Co2-Co-Cu,0.965607297,-2.489831794,1.089293202,1.284291405,8.627671739,1.885977793,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Ni2-Ni-Cu,0.969380959,-2.191122788,1.063501237,1.223645128,8.410467421,1.906994486,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Cu2-Cu-Cu,0.972218269,-2.382851666,1.04972135,1.120570468,9.924607231,1.9,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Y2-Y-Cu,0.964127325,-2.775822206,1.063346354,3.613279377,19.92866244,1.393406916,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Zr2-Zr-Cu,0.96190256,-3.129205215,1.197942294,3.053188404,15.16611261,1.480206234,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Nb2-Nb-Cu,0.959764669,-3.25531211,1.278654226,2.511283087,11.74113558,1.684651481,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Mo2-Mo-Cu,0.962491286,-2.836774573,1.150451408,1.924753342,9.959890243,2.069602948,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Ru2-Ru-Cu,0.961724432,-2.471025514,1.199061225,0.863045214,6.566729533,2.105338619,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Rh2-Rh-Cu,0.965057054,-2.183568219,1.153170171,0.67135808,6.814133839,2.158641257,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Pd2-Pd-Cu,0.970818929,-1.917280273,1.126449518,0.44877613,6.656358577,2.105338619,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Ag2-Ag-Cu,0.973934448,-2.163664266,0.99896936,0.348663269,11.88929586,1.921771517,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Ta2-Ta-Cu,0.963548171,-2.896314244,1.14659213,2.483497017,13.27727247,1.622975783,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2W2-W-Cu,0.961176957,-3.011376946,1.248718858,1.855163464,9.97795779,2.195461719,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Re2-Re-Cu,0.960488568,-2.820788401,1.306303087,1.161042414,7.522882961,1.9,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Os2-Os-Cu,0.961029207,-2.682021359,1.305879092,0.606123277,6.595193888,2.105338619,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Ir2-Ir-Cu,0.964019895,-2.281501421,1.231284003,0.223083128,6.815617341,2.105338619,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Pt2-Pt-Cu,0.966555374,-2.02254981,1.213012785,0.031170891,6.59462302,2.158641257,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Au2-Au-Cu,0.972932197,-2.201201906,1.147355863,-0.191412705,8.479117758,2.328143159,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Ru2Sc2-Sc-Ru,0.738889704,-0.981635736,1.97973179,1.083623892,3.448206398,1.571100765,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Ti2-Ti-Ru,0.750623475,-1.15601123,2.004032575,0.877874744,2.974408244,1.713923008,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2V2-V-Ru,0.718151607,-1.297770303,2.112888411,0.629662456,2.503587239,1.768912136,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Cr2-Cr-Ru,0.719028442,-1.306176739,2.041071908,0.440606607,2.475230124,1.792530745,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Mn2-Mn-Ru,0.708093622,-1.322096511,1.992760941,0.415338107,2.66481918,1.721706,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Fe2-Fe-Ru,0.724105452,-1.099595412,1.858323122,0.333158295,3.007162126,1.93393809,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Co2-Co-Ru,0.718198689,-1.189804897,1.88828357,0.250628691,2.923275525,1.970776154,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Ni2-Ni-Ru,0.707334281,-1.202720539,1.850588742,0.282863579,2.969690724,1.992737811,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
